disease,signature_type,exp_id,cmap_score,p,q,subset_comparison_id,analysis_id,name,concentration,duration,cell_line,array_platform,vehicle,vendor,vendor_catalog_id,vendor_catalog_name,drug_concept_id,cas_number,DrugBank.ID,valid
Chronic_obstructive_pulmonary_disease,TAHOE,12443.0,-0.112454199357088,0.37245,0.993617219985086,filefb03d6bf10e_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Chronic_obstructive_pulmonary_disease,TAHOE,12684.0,-0.136580982117207,0.2077,0.993617219985086,filefb03d6bf10e_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Chronic_obstructive_pulmonary_disease,TAHOE,13109.0,-0.137535211192861,0.20159,0.993617219985086,filefb03d6bf10e_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,CMAP,338.0,0.125371222311618,0.34639,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Colorectal_cancer,CMAP,29.0,-0.103304147687344,0.46131,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Colorectal_cancer,CMAP,315.0,-0.120900570695991,0.37453,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Colorectal_cancer,CMAP,99.0,-0.14873639930275,0.19743,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,dexamethasone,1e-06,6.0,ssMCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Colorectal_cancer,CMAP,403.0,-0.174378670421516,0.07927,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,fulvestrant,1e-06,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Colorectal_cancer,CMAP,208.0,0.132644753577242,0.29848,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Colorectal_cancer,CMAP,291.0,0.096444852207214,0.48012,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Colorectal_cancer,CMAP,252.0,0.0979294775039795,0.47663,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Colorectal_cancer,CMAP,343.0,-0.13005342158465,0.31527,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,resveratrol,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R 5010,resveratrol,EXPT02968,,DB02709,
Colorectal_cancer,CMAP,142.0,-0.10463932695487,0.4564,0.915408983050847,filefb0799eeda2_logFC_0,CMAP,rosiglitazone,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Colorectal_cancer,TAHOE,2463.0,-0.149154965321379,0.19971,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Acetazolamide,0.5,24.0,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,2628.0,-0.193095384178686,0.035,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000521,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,3597.0,-0.178437413816878,0.06862,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Allantoin,5.0,24.0,ACH-000958,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,4316.0,-0.159313314888923,0.14365,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Altretamine,5.0,24.0,ACH-000148,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,8936.0,-0.182647706868831,0.05729,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Bergenin,0.5,24.0,ACH-000348,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,11073.0,-0.173258376632712,0.08515,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Budesonide,5.0,24.0,ACH-000601,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,12242.0,-0.170280428876554,0.09586,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,12371.0,-0.173052041403105,0.08587,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000957,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,12726.0,-0.152826742219314,0.17865,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Celecoxib,5.0,24.0,ACH-000521,Tahoe,DMSO,Tahoe,,,,,,
Colorectal_cancer,TAHOE,13127.0,-0.169119404698337,0.09966,0.91652333926372,filefb03103650f_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
CoreFibroidSignature_sirota_lab,CMAP,279.0,-0.104948860483701,0.07241,0.993406567164179,filefb055dfd4ec_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
CoreFibroidSignature_sirota_lab,CMAP,29.0,0.074230990945276,0.35424,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
CoreFibroidSignature_sirota_lab,CMAP,315.0,0.0876038633989982,0.20632,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
CoreFibroidSignature_sirota_lab,CMAP,40.0,-0.131547026568349,0.00767,0.993406567164179,filefb055dfd4ec_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
CoreFibroidSignature_sirota_lab,CMAP,268.0,0.070227531753868,0.39573,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,fulvestrant,1e-06,6.0,PC3,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
CoreFibroidSignature_sirota_lab,CMAP,291.0,0.0865564384632189,0.21729,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
CoreFibroidSignature_sirota_lab,CMAP,252.0,-0.10731470091639,0.06118,0.993406567164179,filefb055dfd4ec_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
CoreFibroidSignature_sirota_lab,CMAP,343.0,-0.0915722743294667,0.1669,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,resveratrol,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R 5010,resveratrol,EXPT02968,,DB02709,
CoreFibroidSignature_sirota_lab,CMAP,142.0,-0.0820971539628014,0.26621,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,rosiglitazone,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
CoreFibroidSignature_sirota_lab,CMAP,17.0,0.0903046215169806,0.17934,0.999443483146067,filefb055dfd4ec_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Crohn's_disease,CMAP,279.0,-0.163103146123271,0.10095,0.906024937238494,filefb056889e8c_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Crohn's_disease,CMAP,29.0,-0.103757011773627,0.44521,0.906024937238494,filefb056889e8c_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Crohn's_disease,CMAP,315.0,-0.086582495514375,0.4908,0.906024937238494,filefb056889e8c_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Crohn's_disease,CMAP,40.0,-0.116675963200573,0.37613,0.906024937238494,filefb056889e8c_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Crohn's_disease,CMAP,432.0,-0.124296410036453,0.32626,0.906024937238494,filefb056889e8c_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Crohn's_disease,CMAP,208.0,-0.0857592692622133,0.49173,0.906024937238494,filefb056889e8c_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Crohn's_disease,CMAP,252.0,-0.131397342418777,0.27882,0.906024937238494,filefb056889e8c_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Crohn's_disease,CMAP,227.0,-0.123410831526818,0.33221,0.906024937238494,filefb056889e8c_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Crohn's_disease,CMAP,95.0,-0.112448730387087,0.40107,0.906024937238494,filefb056889e8c_logFC_0,CMAP,rosiglitazone,1e-05,6.0,HL60,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Crohn's_disease,CMAP,17.0,-0.106553873855124,0.43305,0.906024937238494,filefb056889e8c_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Dermatomyositis,CMAP,279.0,-0.12126074584406,0.40193,0.812901578947368,filefb01284e039_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Dermatomyositis,CMAP,102.0,-0.158456551582572,0.18229,0.812901578947368,filefb01284e039_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Dermatomyositis,CMAP,315.0,-0.167513441901453,0.13866,0.812901578947368,filefb01284e039_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Dermatomyositis,CMAP,328.0,0.160776430925323,0.17069,0.812901578947368,filefb01284e039_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Dermatomyositis,CMAP,40.0,-0.121249091661965,0.40201,0.812901578947368,filefb01284e039_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Dermatomyositis,CMAP,432.0,-0.162551101890405,0.16196,0.812901578947368,filefb01284e039_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Dermatomyositis,CMAP,208.0,-0.18094416284739,0.08763,0.812901578947368,filefb01284e039_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Dermatomyositis,CMAP,252.0,-0.0921581618366219,0.49407,0.812901578947368,filefb01284e039_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Dermatomyositis,CMAP,243.0,-0.206937841847816,0.0316,0.812901578947368,filefb01284e039_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Dermatomyositis,CMAP,142.0,-0.128417682740346,0.36228,0.812901578947368,filefb01284e039_logFC_0,CMAP,rosiglitazone,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Dermatomyositis,CMAP,17.0,0.129553643753317,0.35571,0.812901578947368,filefb01284e039_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Duchenne_muscular_dystrophy,CMAP,279.0,-0.0958325464151905,0.46872,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Duchenne_muscular_dystrophy,CMAP,330.0,-0.0959174362239352,0.46834,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Duchenne_muscular_dystrophy,CMAP,315.0,0.0706422744757502,0.50066,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Duchenne_muscular_dystrophy,CMAP,328.0,0.0979816604264869,0.4613,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Duchenne_muscular_dystrophy,CMAP,40.0,-0.101720511337787,0.44624,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Duchenne_muscular_dystrophy,CMAP,206.0,-0.128638368765742,0.27545,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,fulvestrant,1e-06,6.0,ssMCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Duchenne_muscular_dystrophy,CMAP,208.0,0.0968386983303057,0.46522,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Duchenne_muscular_dystrophy,CMAP,350.0,0.10314274013659,0.43972,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Duchenne_muscular_dystrophy,CMAP,252.0,-0.146570042853777,0.15952,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Duchenne_muscular_dystrophy,CMAP,243.0,-0.157728379870212,0.10491,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Duchenne_muscular_dystrophy,CMAP,95.0,-0.158807415007973,0.10043,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,rosiglitazone,1e-05,6.0,HL60,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Duchenne_muscular_dystrophy,CMAP,17.0,0.118939448514785,0.34484,0.953562719298246,filefb03f1adc9b_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Eczema,CMAP,279.0,-0.163707915551036,0.08298,0.931404978540773,filefb02023c576_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Eczema,CMAP,330.0,-0.123862002023605,0.30978,0.931404978540773,filefb02023c576_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Eczema,CMAP,315.0,-0.134240234506514,0.23815,0.931404978540773,filefb02023c576_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Eczema,CMAP,40.0,-0.128114971263497,0.28034,0.931404978540773,filefb02023c576_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Eczema,CMAP,403.0,-0.118448039794355,0.34764,0.931404978540773,filefb02023c576_logFC_0,CMAP,fulvestrant,1e-06,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Eczema,CMAP,208.0,0.157558308833704,0.10708,0.931404978540773,filefb02023c576_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Eczema,CMAP,284.0,-0.085260427365709,0.4915,0.931404978540773,filefb02023c576_logFC_0,CMAP,resveratrol,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R 5010,resveratrol,EXPT02968,,DB02709,
Eczema,CMAP,390.0,-0.135945696083956,0.22679,0.931404978540773,filefb02023c576_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Eczema,CMAP,17.0,0.143235489044524,0.18106,0.931404978540773,filefb02023c576_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Eczema,TAHOE,2431.0,-0.207293516250112,0.00864,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Acetazolamide,0.0500000007450581,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,2581.0,-0.196085766355,0.01677,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Acetohexamide,0.0500000007450581,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,3496.0,-0.195733455827265,0.01718,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Allantoin,0.0500000007450581,24.0,ACH-000236,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,4281.0,-0.218872868530672,0.0041,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Altretamine,0.5,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,8881.0,-0.210975943240732,0.00682,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,11059.0,-0.20164266422428,0.01215,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Budesonide,5.0,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,12202.0,-0.192492423731607,0.02032,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-000940,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,12443.0,-0.181249016677155,0.03705,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,12631.0,-0.191086459363481,0.02211,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Celecoxib,0.0500000007450581,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Eczema,TAHOE,13131.0,-0.215593814618358,0.0051,0.934177190932132,filefb0c78d676_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,CMAP,338.0,-0.132239925087375,0.33618,0.855902677165354,filefb05147e35f_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Endometrial_cancer,CMAP,330.0,-0.13342456130035,0.32852,0.855902677165354,filefb05147e35f_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Endometrial_cancer,CMAP,315.0,-0.128123160732724,0.36046,0.855902677165354,filefb05147e35f_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Endometrial_cancer,CMAP,328.0,0.131570570582305,0.33988,0.855902677165354,filefb05147e35f_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Endometrial_cancer,CMAP,99.0,0.148987433452988,0.23101,0.855902677165354,filefb05147e35f_logFC_0,CMAP,dexamethasone,1e-06,6.0,ssMCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Endometrial_cancer,CMAP,58.0,-0.122926615263168,0.39089,0.855902677165354,filefb05147e35f_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Endometrial_cancer,CMAP,208.0,0.171100353306788,0.11548,0.855902677165354,filefb05147e35f_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Endometrial_cancer,CMAP,343.0,0.128586402554631,0.35782,0.855902677165354,filefb05147e35f_logFC_0,CMAP,resveratrol,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R 5010,resveratrol,EXPT02968,,DB02709,
Endometrial_cancer,CMAP,142.0,0.104723664793913,0.47043,0.855902677165354,filefb05147e35f_logFC_0,CMAP,rosiglitazone,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Endometrial_cancer,TAHOE,2411.0,-0.219737840228687,0.01333,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Acetazolamide,0.0500000007450581,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,2575.0,-0.278702397297605,0.00034,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Acetohexamide,0.0500000007450581,24.0,ACH-000601,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,3535.0,-0.202587512541299,0.03115,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000164,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,4336.0,-0.246311085271512,0.00286,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Altretamine,5.0,24.0,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,8903.0,-0.185967934950011,0.06435,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Bergenin,0.5,24.0,ACH-000222,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,10970.0,-0.225329276901311,0.00975,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Budesonide,0.0500000007450581,24.0,ACH-000750,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,12168.0,-0.210199006619726,0.0218,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Captopril,0.0500000007450581,24.0,ACH-000396,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,12366.0,-0.210846485374819,0.02123,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-001021,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,12700.0,-0.204843540119249,0.02806,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Celecoxib,5.0,24.0,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Endometrial_cancer,TAHOE,13099.0,-0.197313972930336,0.0394,0.962190267495662,filefb046a09ba9_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,2503.0,-0.0519333316239122,0.07592,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-000681,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,2595.0,-0.0569808175929946,0.036,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Acetohexamide,0.0500000007450581,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,3522.0,-0.0556502315509846,0.04421,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000750,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,4297.0,-0.0656049751095095,0.00821,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Altretamine,0.5,24.0,ACH-000958,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,8929.0,-0.0677024697352017,0.0054,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Bergenin,0.5,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,11088.0,-0.0577402413417817,0.03234,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Budesonide,5.0,24.0,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,12238.0,-0.0706722497607973,0.00289,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,12446.0,-0.0557384649149635,0.04368,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000842,Tahoe,DMSO,Tahoe,,,,,,
