gene_symbol,logfc_dz:769,logfc_dz:768,logfc_dz:548,logfc_dz:853,logfc_dz:855,logfc_dz:891,logfc_dz:892,logfc_dz:854,logfc_dz:543,logfc_dz:767,logfc_dz:542,logfc_dz:465,logfc_dz:852,logfc_dz:547,logfc_dz:549,logfc_dz:545,mean_logfc,median_logfc,common_experiment,organism,signature_type
IPO13,,,,,,,,,-0.0235784780234098,,,,,,,,-0.0235784780234098,-0.0235784780234098,,human,DOWN
GPX4,,-0.0267097726464271,,-0.0440532825887203,-0.0390123426914215,,0.0139883821830153,,,,,,,,-0.0223982241004705,-0.0231875125318765,-0.0235621253959834,-0.0249486425891518,,human,DOWN
LSM7,-0.0235582496970891,,,,,,,,,,,,,,,,-0.0235582496970891,-0.0235582496970891,-0.0235582496970891,human,DOWN
CBFA2T3,,,,,,,,,,-0.0182413086295127,-0.0288703385740518,,,,,,-0.0235558236017823,-0.0235558236017823,,human,DOWN
DDRGK1,,,,,,,,,,,,,,,,-0.0235144365578889,-0.0235144365578889,-0.0235144365578889,,human,DOWN
PTPN6,,,-0.0218783877789974,,,,,,,,,,,,-0.0251385178416967,,-0.023508452810347,-0.023508452810347,,human,DOWN
OGN,,,,-0.0235071629285812,,,,,,,,,,,,,-0.0235071629285812,-0.0235071629285812,,human,DOWN
NPTXR,,,,,,,,-0.0294988695532083,,,,-0.0174471046775579,,,,,-0.0234729871153831,-0.0234729871153831,,human,DOWN
NID2,,,,,,,,,,-0.0261441841721534,-0.0207336395978927,,,,,,-0.0234389118850231,-0.0234389118850231,,human,DOWN
FLNA,,,-0.0136174578219652,,,-0.0258882418274879,-0.0174604803323745,,,,,,,,-0.036747507750988,,-0.0234284219332039,-0.0216743610799312,,human,DOWN
DLL3,,,,,,,,,,,,,,-0.0234246831387281,,,-0.0234246831387281,-0.0234246831387281,,human,DOWN
ABAT,,,,,,-0.0315785184502601,-0.015267769806087,,,,,,,,,,-0.0234231441281735,-0.0234231441281735,,human,DOWN
ZDHHC17,,,,,,,,-0.0234033353626728,,,,,,,,,-0.0234033353626728,-0.0234033353626728,,human,DOWN
PTPRK,,,,,,,,,,,,,,,,-0.0233602002263069,-0.0233602002263069,-0.0233602002263069,,human,DOWN
ZNF266,-0.0200668089091777,,-0.0258674174547195,,,,,,,,,,,,-0.0241182353347539,,-0.0233508205662171,-0.0241182353347539,-0.0200668089091777,human,DOWN
HSPA8,,-0.0319287590682506,-0.0583833865821361,0.0406787320971488,,,0.0594166219234466,-0.0800655633211135,-0.0344151183962821,,,0.0143249295651912,,,-0.090604268014431,-0.029161037877202,-0.0233486499637365,-0.0319287590682506,,human,DOWN
KRT16,,,,,,,,,,,,,,-0.0233282931149005,,,-0.0233282931149005,-0.0233282931149005,,human,DOWN
ARMC6,,,,,,,,,,,,,,,,-0.0233093407005071,-0.0233093407005071,-0.0233093407005071,,human,DOWN
TDGF1,,,,,,,,,,,,,,-0.0233074128627777,,,-0.0233074128627777,-0.0233074128627777,,human,DOWN
NRN1,,-0.0187000185251235,,,-0.0176642797887325,,,,-0.0216321647167205,,,,-0.0352308005094528,,,,-0.0233068158850073,-0.020166091620922,,human,DOWN
PEBP1,,,,0.0416642017662525,-0.0341219641268253,,,-0.060754582285881,,,,,-0.0399826131761074,,,,-0.0232987394556403,-0.0370522886514663,,human,DOWN
SMAP1,-0.0252727791666984,,,,,,,,-0.0213142074644565,,,,,,,,-0.0232934933155775,-0.0232934933155775,-0.0252727791666984,human,DOWN
S100A13,,,,,-0.0232894495129585,,,,,,,,,,,,-0.0232894495129585,-0.0232894495129585,,human,DOWN
VAV3,,,,,,,,,,,,,,,,-0.0232680421322584,-0.0232680421322584,-0.0232680421322584,,human,DOWN
NDUFA3,,,,,,,,,,-0.0232629813253879,-0.0232665576040744,,,,,,-0.0232647694647312,-0.0232647694647312,,human,DOWN
NDST2,-0.023261122405529,,,,,,,,,,,,,,,,-0.023261122405529,-0.023261122405529,-0.023261122405529,human,DOWN
PRSS3,-0.0232575219124555,,,,,,,,,,,,,,,,-0.0232575219124555,-0.0232575219124555,-0.0232575219124555,human,DOWN
CXCL14,,,,,-0.0314608328044414,,,-0.0150238368660211,,,,,,,,,-0.0232423348352313,-0.0232423348352313,,human,DOWN
PIGK,-0.0232044253498315,,,,,,,,,,,,,,,,-0.0232044253498315,-0.0232044253498315,-0.0232044253498315,human,DOWN
C6orf62,,,,,,,-0.023202272132039,,,,,,,,,,-0.023202272132039,-0.023202272132039,,human,DOWN
AMIGO2,-0.0199991539120674,,,,,,,,,,,,,-0.0263800248503685,,,-0.0231895893812179,-0.0231895893812179,-0.0199991539120674,human,DOWN
MPC1,,,,,-0.0265131685882806,-0.0284455735236406,,-0.0145605886355042,,,,,,,,,-0.0231731102491418,-0.0265131685882806,,human,DOWN
RUNX3,,,,,,,,,,,,,,-0.0231590308248996,,,-0.0231590308248996,-0.0231590308248996,,human,DOWN
LAMP1,,,,,,,,-0.0146639747545123,,,,-0.0316510424017906,,,,,-0.0231575085781514,-0.0231575085781514,,human,DOWN
GOLT1B,-0.0231564380228519,,,,,,,,,,,,,,,,-0.0231564380228519,-0.0231564380228519,-0.0231564380228519,human,DOWN
INTS12,,,,,,,,,,,,,,,,-0.0231557115912437,-0.0231557115912437,-0.0231557115912437,,human,DOWN
ARF1,,,,,,,,,,,,-0.0231484267860651,,,,,-0.0231484267860651,-0.0231484267860651,,human,DOWN
SEC23B,,,,,,,,,,-0.0259522497653961,-0.020284004509449,,,,,,-0.0231181271374225,-0.0231181271374225,,human,DOWN
RND1,-0.0231089107692241,,,,,,,,,,,,,,,,-0.0231089107692241,-0.0231089107692241,-0.0231089107692241,human,DOWN
PLK3,,,,,,,,,,,,,,,,-0.023092720657587,-0.023092720657587,-0.023092720657587,,human,DOWN
FTO,,,,,,,,-0.019929252564907,,,,,-0.0262557584792375,,,,-0.0230925055220723,-0.0230925055220723,,human,DOWN
ASB7,-0.0230886954814195,,,,,,,,,,,,,,,,-0.0230886954814195,-0.0230886954814195,-0.0230886954814195,human,DOWN
FGF8,,,,,,,,,,,,,,-0.0230797063559293,,,-0.0230797063559293,-0.0230797063559293,,human,DOWN
SPEF1,,,,,,,,,,,,,,,,-0.0230776276439428,-0.0230776276439428,-0.0230776276439428,,human,DOWN
DNAJC1,,,,,,,,,,-0.0182713884860277,-0.0278651528060436,,,,,,-0.0230682706460356,-0.0230682706460356,,human,DOWN
MFAP4,,,,,,,,,,,,,,-0.0230253003537654,,,-0.0230253003537654,-0.0230253003537654,,human,DOWN
GATA4,,,,,,,,,,,,,,-0.023018192499876,,,-0.023018192499876,-0.023018192499876,,human,DOWN
CNP,,0.0194386951625347,,,-0.0481511950492858,,,,,,,,-0.0403079874813556,,,,-0.0230068291227022,-0.0403079874813556,,human,DOWN
CDH20,,,,,,-0.0229699499905109,,,,,,,,,,,-0.0229699499905109,-0.0229699499905109,,human,DOWN
RNF187,,,,,,,,,,,,-0.0229482743889093,,,,,-0.0229482743889093,-0.0229482743889093,,human,DOWN
IFI44,,,,,,,,,,,,,,,,-0.0229142364114522,-0.0229142364114522,-0.0229142364114522,,human,DOWN
DAPK1,-0.0228985231369733,,,,,,,,,,,,,,,,-0.0228985231369733,-0.0228985231369733,-0.0228985231369733,human,DOWN
DCK,-0.032303512096405,,,,,,,,,-0.0134679144248366,,,,,,,-0.0228857132606208,-0.0228857132606208,-0.032303512096405,human,DOWN
RNF44,,,-0.0308738257735967,-0.0164141040295362,,,,,,,,,,,-0.0213096309453248,,-0.0228658535828193,-0.0213096309453248,,human,DOWN
DMXL2,,,,,,,,-0.0228624995797872,,,,,,,,,-0.0228624995797872,-0.0228624995797872,,human,DOWN
CXCL12,,,,,,-0.0228547509759664,,,,,,,,,,,-0.0228547509759664,-0.0228547509759664,,human,DOWN
ORAI2,,,,,,,,,,,,,,,,-0.0228479877114295,-0.0228479877114295,-0.0228479877114295,,human,DOWN
GYG2,,,,,,-0.0171082485467195,-0.0285854544490575,,,,,,,,,,-0.0228468514978885,-0.0228468514978885,,human,DOWN
BRINP3,-0.0228367950767278,,,,,,,,,,,,,,,,-0.0228367950767278,-0.0228367950767278,-0.0228367950767278,human,DOWN
LGI1,-0.0228313338011503,,,,,,,,,,,,,,,,-0.0228313338011503,-0.0228313338011503,-0.0228313338011503,human,DOWN
CRLF3,-0.0228213630616664,,,,,,,,,,,,,,,,-0.0228213630616664,-0.0228213630616664,-0.0228213630616664,human,DOWN
PKM,,-0.0352710485458374,,,-0.0448161140084266,-0.0186885446310043,-0.0201726891100406,-0.0255865771323442,-0.0320666581392288,,,0.0159913208335638,,,-0.0219091083854436,,-0.0228149273898452,-0.0237478427588939,,human,DOWN
USP18,,,,,,,,,,,,,,-0.0228060279041528,,,-0.0228060279041528,-0.0228060279041528,,human,DOWN
RAB11FIP3,,,,,,,,,,,,,,,,-0.0227819439023733,-0.0227819439023733,-0.0227819439023733,,human,DOWN
ACYP1,,,,,,,,,,-0.0246654264628887,-0.0208898968994617,,,,,,-0.0227776616811752,-0.0227776616811752,,human,DOWN
CYP51A1,,-0.0255386251956224,,,,,,,-0.0235451944172382,,,,,,,-0.0192486941814422,-0.0227775045981009,-0.0235451944172382,,human,DOWN
TULP2,,,,,,,,,,,,,,-0.0227736663073301,,,-0.0227736663073301,-0.0227736663073301,,human,DOWN
RNF13,,,,,-0.022770581766963,,,,,,,,,,,,-0.022770581766963,-0.022770581766963,,human,DOWN
ITIH5,,,,,,,,,,,,,,,,-0.0227519795298576,-0.0227519795298576,-0.0227519795298576,,human,DOWN
IQGAP1,,,,,,,,,,,,,,,-0.0227490663528442,,-0.0227490663528442,-0.0227490663528442,,human,DOWN
CMC1,-0.022743945941329,,,,,,,,,,,,,,,,-0.022743945941329,-0.022743945941329,-0.022743945941329,human,DOWN
RHOB,,,,,,-0.0300666037946939,-0.0153972739353775,,,,,,,,,,-0.0227319388650357,-0.0227319388650357,,human,DOWN
SMNDC1,-0.0227250885218381,,,,,,,,,,,,,,,,-0.0227250885218381,-0.0227250885218381,-0.0227250885218381,human,DOWN
TNS4,,,,,,,,,,,,,,-0.0227249264717102,,,-0.0227249264717102,-0.0227249264717102,,human,DOWN
NPR1,,,,,,,,,,,,,,-0.0227169468998909,,,-0.0227169468998909,-0.0227169468998909,,human,DOWN
SHOX2,,,,,,,,,,,,,,-0.022711819037795,,,-0.022711819037795,-0.022711819037795,,human,DOWN
PCBP1,,,,-0.015222929418087,,,,,,,,,,,-0.0301673542708158,,-0.0226951418444514,-0.0226951418444514,,human,DOWN
DRAM1,-0.0226881224662065,,,,,,,,,,,,,,,,-0.0226881224662065,-0.0226881224662065,-0.0226881224662065,human,DOWN
RPP40,,-0.0209922008216381,,,,,,,-0.0243788678199052,,,,,,,,-0.0226855343207716,-0.0226855343207716,,human,DOWN
SH3BGRL3,,,,,,,,,,,,,,,-0.0226511433720588,,-0.0226511433720588,-0.0226511433720588,,human,DOWN
TMSB4X,,,,,,-0.0233108773827552,0.0301758628338575,,,,,-0.074742890894413,,,,,-0.0226259684811035,-0.0233108773827552,,human,DOWN
NSUN5P2,,-0.0226038713008165,,,,,,,-0.0226229857653379,,,,,,,,-0.0226134285330772,-0.0226134285330772,,human,DOWN
HAS2,,,,,,,-0.0260409489274024,,,,,,,-0.0191808063536882,,,-0.0226108776405453,-0.0226108776405453,,human,DOWN
HIF1A,,,-0.0322635732591152,,,,-0.0129353320226073,,,,,,,,,,-0.0225994526408612,-0.0225994526408612,,human,DOWN
PLA2G5,,,,,,,,,,,,,,,,-0.022577142342925,-0.022577142342925,-0.022577142342925,,human,DOWN
SPRY4,,,,,,,,,,,,,,-0.0209681112319231,,-0.024178085848689,-0.022573098540306,-0.022573098540306,,human,DOWN
HTR1F,,,,,,,,,,,,,,,,-0.0225632190704345,-0.0225632190704345,-0.0225632190704345,,human,DOWN
FAM13C,,,,,,-0.0317163802683353,-0.0133640021085739,,,,,,,,,,-0.0225401911884546,-0.0225401911884546,,human,DOWN
TMEM259,,,,,,,,,,,,,,,,-0.022529674693942,-0.022529674693942,-0.022529674693942,,human,DOWN
LARP6,-0.0263601131737232,,,,-0.0186734199523925,,,,,,,,,,,,-0.0225167665630579,-0.0225167665630579,-0.0263601131737232,human,DOWN
SNX10,,,,-0.022494988515973,,,,,,,,,,,,,-0.022494988515973,-0.022494988515973,,human,DOWN
CDC25B,,,-0.0224812496453523,,,,,,,,,,,,,,-0.0224812496453523,-0.0224812496453523,,human,DOWN
WNT7A,,,,,,,,,,,,,,,,-0.0224330108612775,-0.0224330108612775,-0.0224330108612775,,human,DOWN
IL3RA,,,,,,,,,,,,,,,,-0.0224257819354534,-0.0224257819354534,-0.0224257819354534,,human,DOWN
ACVRL1,,,,,,,,,,,,,,-0.0224071070551872,,,-0.0224071070551872,-0.0224071070551872,,human,DOWN
IQCJ-SCHIP1,,,,,-0.0203117374330759,,-0.0138187725096941,-0.0338484346866607,,,,,-0.0216037165373563,,,,-0.0223956652916967,-0.0209577269852161,,human,DOWN
RRAGA,,,,,,,,-0.0208694394677877,,,,,-0.0239188019186258,,,,-0.0223941206932067,-0.0223941206932067,,human,DOWN
UQCRC1,,,,-0.0179157853126525,-0.0204127933830022,,,-0.0250087697058916,,,,,-0.0262389034032821,,,,-0.0223940629512071,-0.0227107815444469,,human,DOWN
RPS6KA3,,,,,,,,,,,,,,,,-0.0223853345960378,-0.0223853345960378,-0.0223853345960378,,human,DOWN
ABHD6,,,,,,,,,,,,,,,,-0.0223411973565816,-0.0223411973565816,-0.0223411973565816,,human,DOWN
USP1,-0.0223213396966457,,,,,,,,,,,,,,,,-0.0223213396966457,-0.0223213396966457,-0.0223213396966457,human,DOWN
DAD1,-0.0188891105353832,,,-0.0314274318516254,-0.0271259397268295,-0.0216008070856332,-0.0165019389241933,-0.0183140039443969,,,,,,,,,-0.0223098720113436,-0.0202449588105082,-0.0188891105353832,human,DOWN
CACNG3,,,,-0.017664635553956,,,,,,,,-0.0269342269748449,,,,,-0.0222994312644004,-0.0222994312644004,,human,DOWN
ATG14,-0.0222955774515867,,,,,,,,,,,,,,,,-0.0222955774515867,-0.0222955774515867,-0.0222955774515867,human,DOWN
AKAP4,,,,,,,,,,,,,,-0.022284971550107,,,-0.022284971550107,-0.022284971550107,,human,DOWN
DYNLT1,,,-0.0222695786505937,,,,,,,,,,,,,,-0.0222695786505937,-0.0222695786505937,,human,DOWN
MS4A6A,,,,,,,,,,,,,,,-0.0222652480006217,,-0.0222652480006217,-0.0222652480006217,,human,DOWN
FOXD1,,,,,,,,,,-0.0245234835892915,-0.019983472302556,,,,,,-0.0222534779459238,-0.0222534779459238,,human,DOWN
GOLGA8B,,,,-0.0315460786223411,,,-0.0129449144005775,,,,,,,,,,-0.0222454965114593,-0.0222454965114593,,human,DOWN
LANCL2,-0.0222336761653423,,,,,,,,,,,,,,,,-0.0222336761653423,-0.0222336761653423,-0.0222336761653423,human,DOWN
COX17,,,,,,,,,,,,,,,,-0.0222259908914566,-0.0222259908914566,-0.0222259908914566,,human,DOWN
BABAM1,-0.0222235769033432,,,,,,,,,,,,,,,,-0.0222235769033432,-0.0222235769033432,-0.0222235769033432,human,DOWN
ALG6,-0.0222177077084779,,,,,,,,,,,,,,,,-0.0222177077084779,-0.0222177077084779,-0.0222177077084779,human,DOWN
MRFAP1L1,,,,,,,,,,,,,,,-0.0222011711448431,,-0.0222011711448431,-0.0222011711448431,,human,DOWN
RNF25,,-0.0222818758338689,,,,,,,-0.0220373645424842,,,,,,,,-0.0221596201881766,-0.0221596201881766,,human,DOWN
HTR2A,-0.0496816895902156,-0.0229760315269231,,,,,,,-0.02856988273561,0.0126002449542284,,,,,,,-0.0221568397246301,-0.0257729571312665,-0.0496816895902156,human,DOWN
TEK,,,,,,,,,,,,,,-0.0221353247761726,,,-0.0221353247761726,-0.0221353247761726,,human,DOWN
SEC11A,,,,,,,,,,,,,,,-0.0221116300672292,,-0.0221116300672292,-0.0221116300672292,,human,DOWN
FBXW7,,-0.024526908993721,,,,,,,-0.0196948386728763,,,,,,,,-0.0221108738332986,-0.0221108738332986,,human,DOWN
EPHX3,,,,,,,,,,,,,,,,-0.0220883041620254,-0.0220883041620254,-0.0220883041620254,,human,DOWN
ITPK1,,,,,-0.0220770593732595,,,,,,,,,,,,-0.0220770593732595,-0.0220770593732595,,human,DOWN
LUC7L3,,-0.0220679976046085,,,,,,,,,,,,,,,-0.0220679976046085,-0.0220679976046085,,human,DOWN
CD70,,,,,,,,,,,,,,-0.0220679938793182,,,-0.0220679938793182,-0.0220679938793182,,human,DOWN
MB,,,,,,,,,,,,,,-0.0220677070319652,,,-0.0220677070319652,-0.0220677070319652,,human,DOWN
SLC6A9,,,,,,-0.0217767562717199,-0.0223534293472766,,,,,,,,,,-0.0220650928094983,-0.0220650928094983,,human,DOWN
BTN2A1,-0.0220322236418724,,,,,,,,,,,,,,,,-0.0220322236418724,-0.0220322236418724,-0.0220322236418724,human,DOWN
CDC42EP1,,,,,,,,,,,,-0.0220315884798765,,,,,-0.0220315884798765,-0.0220315884798765,,human,DOWN
ZFPM2,-0.0220276769250631,,,,,,,,,,,,,,,,-0.0220276769250631,-0.0220276769250631,-0.0220276769250631,human,DOWN
ALAS1,-0.0220226664096117,,,,,,,,,,,,,,,,-0.0220226664096117,-0.0220226664096117,-0.0220226664096117,human,DOWN
NDRG4,,,,,-0.02751936763525,,,,,,,-0.0141658820211887,-0.0243202615529298,,,,-0.0220018370697895,-0.0243202615529298,,human,DOWN
DERA,-0.0219888184219598,,,,,,,,,,,,,,,,-0.0219888184219598,-0.0219888184219598,-0.0219888184219598,human,DOWN
TRIB2,,,,-0.0182244796305894,,,,,,,,,,,,-0.0257311593741178,-0.0219778195023536,-0.0219778195023536,,human,DOWN
ST6GALNAC5,,,,,,,,,,,,,,-0.0219727475196123,,,-0.0219727475196123,-0.0219727475196123,,human,DOWN
KLRK1,,,,,,,,,,,,,,,-0.0219696406275033,,-0.0219696406275033,-0.0219696406275033,,human,DOWN
RCHY1,,,,,,,,,,,,,,,,-0.0219649262726306,-0.0219649262726306,-0.0219649262726306,,human,DOWN
FRMPD4,-0.0243192221969366,,,,,,,,-0.0196094382554292,,,,,,,,-0.0219643302261829,-0.0219643302261829,-0.0243192221969366,human,DOWN
MCL1,,,,,,,,,,,,,,,,-0.0219346899539232,-0.0219346899539232,-0.0219346899539232,,human,DOWN
BOLA2B,,,,,,,,,,,-0.0219179708510637,,,,,,-0.0219179708510637,-0.0219179708510637,,human,DOWN
ZIM2,,,,,,,,,,,,,,,,-0.0219039805233478,-0.0219039805233478,-0.0219039805233478,,human,DOWN
CLDN11,,,,,,,,,,,,,-0.0219032894819974,,,,-0.0219032894819974,-0.0219032894819974,,human,DOWN
CNTFR,,,,,,,,,,,,,,-0.0218936409801244,,,-0.0218936409801244,-0.0218936409801244,,human,DOWN
PTPRN,,,,-0.0163068939000368,,,,,,,,-0.0274549201130867,,,,,-0.0218809070065617,-0.0218809070065617,,human,DOWN
B4GALT5,,,,,,-0.0265099387615919,-0.0172054786235094,,,,,,,,,,-0.0218577086925506,-0.0218577086925506,,human,DOWN
CA12,,,,,,,,,,,,,,-0.0218565296381711,,,-0.0218565296381711,-0.0218565296381711,,human,DOWN
SLC25A6,,0.0359419658780097,-0.0190204102545976,,,,,,,,,,,,-0.0824450626969337,-0.0218967404216527,-0.0218550618737936,-0.0204585753381252,,human,DOWN
DHCR24,-0.0342253632843494,,,-0.0406551919877529,-0.0328399874269962,,,,,,,0.0220234412699937,,-0.0234048087149858,,,-0.0218203820288181,-0.0328399874269962,-0.0342253632843494,human,DOWN
THBS1,,,,,,-0.0218164939433336,,,,,,,,,,,-0.0218164939433336,-0.0218164939433336,,human,DOWN
ARRB2,,,,,,,,,,,,,,,-0.0218038167804479,,-0.0218038167804479,-0.0218038167804479,,human,DOWN
TNFRSF1B,,,-0.0218019429594278,,,,,,,,,,,,,,-0.0218019429594278,-0.0218019429594278,,human,DOWN
CD160,,,-0.0200325287878513,,,,,,,,,,,,-0.0235571525990962,,-0.0217948406934738,-0.0217948406934738,,human,DOWN
PLCB1,,-0.0213611032813787,,,,,,,-0.0222282148897647,,,,,,,,-0.0217946590855717,-0.0217946590855717,,human,DOWN
MAD1L1,,,-0.0186026617884635,,,,,,,,,,,,-0.024983961135149,,-0.0217933114618062,-0.0217933114618062,,human,DOWN
HECA,,,,,,,,,,,,,,,,-0.0217765998095273,-0.0217765998095273,-0.0217765998095273,,human,DOWN
GPR20,,,,,,,,,,,,,,-0.0193282347172498,,-0.0242182668298482,-0.021773250773549,-0.021773250773549,,human,DOWN
PIP4K2A,,,,,-0.0243674293160438,,,,,,,,-0.0190981049090623,,,,-0.0217327671125531,-0.0217327671125531,,human,DOWN
SELPLG,,,-0.0134602868929505,,,,,,,,,,,,-0.0299496687948703,,-0.0217049778439104,-0.0217049778439104,,human,DOWN
SLC4A4,,,,,,-0.0240040123462677,-0.0193657856434583,,,,,,,,,,-0.021684898994863,-0.021684898994863,,human,DOWN
HSPBP1,,-0.0213285870850086,,,,,,,-0.0215036515146493,,,,,,,-0.0221390202641487,-0.0216570862879355,-0.0215036515146493,,human,DOWN
KLKB1,,,,,,,,,,,,,,-0.0216432362794876,,,-0.0216432362794876,-0.0216432362794876,,human,DOWN
POMT1,-0.0216253567487001,,,,,,,,,,,,,,,,-0.0216253567487001,-0.0216253567487001,-0.0216253567487001,human,DOWN
PXDN,,,,,,,-0.0216174572706222,,,,,,,,,,-0.0216174572706222,-0.0216174572706222,,human,DOWN
EPB41L3,,,,,-0.0192006081342697,-0.0227036066353321,,,,,,-0.0194424334913492,-0.0250421669334173,,,,-0.021597203798592,-0.0210730200633406,,human,DOWN
PLEKHB2,,,,,,,-0.0215953439474105,,,,,,,,,,-0.0215953439474105,-0.0215953439474105,,human,DOWN
HR,,,,,,,,,,,,,,,,-0.0215769074857234,-0.0215769074857234,-0.0215769074857234,,human,DOWN
COL9A2,,,,,,,,,,,,-0.0215720292180776,,,,,-0.0215720292180776,-0.0215720292180776,,human,DOWN
PAK1IP1,-0.0215599350631237,,,,,,,,,,,,,,,,-0.0215599350631237,-0.0215599350631237,-0.0215599350631237,human,DOWN
SLC22A3,,,,,,-0.0215435568243265,,,,,,,,,,,-0.0215435568243265,-0.0215435568243265,,human,DOWN
MRPS17,,,,,,,,,,,,,,,,-0.0215366259217262,-0.0215366259217262,-0.0215366259217262,,human,DOWN
TNFRSF8,,,,,,,,,,,,,,-0.0215330235660076,,,-0.0215330235660076,-0.0215330235660076,,human,DOWN
SHOC2,-0.0215293653309345,,,,,,,,,,,,,,,,-0.0215293653309345,-0.0215293653309345,-0.0215293653309345,human,DOWN
PTCH1,,,,,,,-0.0215211305767297,,,,,,,,,,-0.0215211305767297,-0.0215211305767297,,human,DOWN
CCDC28A,-0.0215202495455741,,,,,,,,,,,,,,,,-0.0215202495455741,-0.0215202495455741,-0.0215202495455741,human,DOWN
CREM,,,,,,,,,,,,,,,,-0.0215112399309873,-0.0215112399309873,-0.0215112399309873,,human,DOWN
KLHL12,-0.0214987080544233,,,,,,,,,,,,,,,,-0.0214987080544233,-0.0214987080544233,-0.0214987080544233,human,DOWN
KLF2,,,,,,,,,,-0.0134667884558439,,,,,,-0.0295170545578002,-0.0214919215068221,-0.0214919215068221,,human,DOWN
ENOX1,-0.0255202818661928,,,,,,,,,-0.024751853197813,-0.0141929425299167,,,,,,-0.0214883591979742,-0.024751853197813,-0.0255202818661928,human,DOWN
NUDT9,-0.0214661173522472,,,,,,,,,,,,,,,,-0.0214661173522472,-0.0214661173522472,-0.0214661173522472,human,DOWN
TRIO,,,,,,,,,,,,,,,,-0.0214641224592924,-0.0214641224592924,-0.0214641224592924,,human,DOWN
ATF4,,,,,,,,,-0.0214463453739881,,,,,,,,-0.0214463453739881,-0.0214463453739881,,human,DOWN
TBCB,,,,,,,,,,,,,,,-0.0214444566518068,,-0.0214444566518068,-0.0214444566518068,,human,DOWN
ARF3,,,,-0.026190485805273,,,,-0.0166896507143974,,,,,,,,,-0.0214400682598352,-0.0214400682598352,,human,DOWN
INPP1,-0.0210662502795457,,,,,,,-0.0190655812621116,,,,,-0.0241515543311834,,,,-0.0214277952909469,-0.0210662502795457,-0.0210662502795457,human,DOWN
SERPIND1,,,,,,,,,,,,,,,,-0.0213801506906747,-0.0213801506906747,-0.0213801506906747,,human,DOWN
PSMB5,-0.0213751252740621,,,,,,,,,,,,,,,,-0.0213751252740621,-0.0213751252740621,-0.0213751252740621,human,DOWN
FZD10,,,,,,,,,,,,,,,,-0.0213638134300708,-0.0213638134300708,-0.0213638134300708,,human,DOWN
HEXIM1,,,,,,,,,,,,,,,,-0.0213631596416234,-0.0213631596416234,-0.0213631596416234,,human,DOWN
HOXD11,,,,,,,,,,,,,,-0.0212986096739768,,,-0.0212986096739768,-0.0212986096739768,,human,DOWN
CKAP2,-0.0212848596274852,,,,,,,,,,,,,,,,-0.0212848596274852,-0.0212848596274852,-0.0212848596274852,human,DOWN
RBM14,-0.0212828405201435,,,,,,,,,,,,,,,,-0.0212828405201435,-0.0212828405201435,-0.0212828405201435,human,DOWN
QDPR,,,,,-0.021278528496623,,,,,,,,,,,,-0.021278528496623,-0.021278528496623,,human,DOWN
BARX1,,,,,,,,,,,,,,-0.0212693493813276,,,-0.0212693493813276,-0.0212693493813276,,human,DOWN
POLR2L,,,,,,,,-0.0212681889533996,,,,,,,,,-0.0212681889533996,-0.0212681889533996,,human,DOWN
NME1,,,,,,,,-0.0255316458642482,,,,,-0.0156471002846956,,,-0.0225094743072986,-0.0212294068187475,-0.0225094743072986,,human,DOWN
SLC25A3,,,,,-0.0305738374590873,,,-0.0389014482498168,,,,0.0281128268688917,-0.0435489751398563,,,,-0.0212278584949672,-0.0347376428544521,,human,DOWN
CYP4F2,,,,,,,,,,,,,,,,-0.021202789619565,-0.021202789619565,-0.021202789619565,,human,DOWN
SNF8,,,,,,,,,,,,,,,,-0.0211873017251491,-0.0211873017251491,-0.0211873017251491,,human,DOWN
TCF25,-0.0227598957717418,,,,,,,-0.0162144880741834,-0.0244820285588502,,,,,,,,-0.0211521374682585,-0.0227598957717418,-0.0227598957717418,human,DOWN
SCG5,-0.0255449712276458,,,,,,,,-0.0260524079203605,,,-0.0117908166721463,,,,,-0.0211293986067175,-0.0255449712276458,-0.0255449712276458,human,DOWN
TMOD1,-0.0210875011980533,,,,,,,,,,,,,,,,-0.0210875011980533,-0.0210875011980533,-0.0210875011980533,human,DOWN
NMB,,,,,,,,,,,,,,,,-0.0210742391645908,-0.0210742391645908,-0.0210742391645908,,human,DOWN
SCN5A,,-0.0203270763158798,,,,,,,-0.0217967722564935,,,,,,,,-0.0210619242861866,-0.0210619242861866,,human,DOWN
SCD5,,,,,,-0.0210598465055227,,,,,,,,,,,-0.0210598465055227,-0.0210598465055227,,human,DOWN
UCP2,,0.0195139050483703,-0.0616083070635795,,,,,,,,,,,,,,-0.0210472010076046,-0.0210472010076046,,human,DOWN
ZNF528,,-0.0210342928767204,,,,,,,,,,,,,,,-0.0210342928767204,-0.0210342928767204,,human,DOWN
UBE2M,,,,-0.0210192650556564,,,,,,,,,,,,,-0.0210192650556564,-0.0210192650556564,,human,DOWN
HOXA10,,,,,,,,,,,,,,-0.021015714854002,,,-0.021015714854002,-0.021015714854002,,human,DOWN
PLGRKT,-0.0210020840167999,,,,,,,,,,,,,,,,-0.0210020840167999,-0.0210020840167999,-0.0210020840167999,human,DOWN
CHST15,,,-0.0174154210835695,,,,,,,,,,,,-0.0245882552117109,,-0.0210018381476402,-0.0210018381476402,,human,DOWN
